combination,activity,a1,a2,a3,a4,a5,a6
789.0,Paper,156.0,58.0,0.0,21.0,10.0,6617.0
790.0,Standing,7469.0,22.0,1.0,102.0,83.0,16.0
790.0,Sitting,35.0,9828.0,264.0,15.0,4.0,26.0
790.0,Pointing,11.0,164.0,3218.0,2.0,13.0,6.0
790.0,Phone,954.0,1.0,0.0,4847.0,211.0,50.0
790.0,Tablet,386.0,6.0,0.0,195.0,6841.0,123.0
790.0,Paper,169.0,4.0,0.0,291.0,29.0,5444.0
791.0,Standing,5545.0,7.0,0.0,124.0,97.0,43.0
791.0,Sitting,37.0,8626.0,53.0,2.0,31.0,30.0
791.0,Pointing,20.0,183.0,4194.0,1.0,5.0,8.0
791.0,Phone,580.0,0.0,0.0,4414.0,118.0,62.0
791.0,Tablet,70.0,3.0,0.0,1462.0,4098.0,174.0
791.0,Paper,60.0,0.0,0.0,14.0,6.0,5667.0
792.0,Standing,5984.0,19.0,0.0,127.0,43.0,20.0
792.0,Sitting,37.0,8756.0,173.0,7.0,13.0,37.0
792.0,Pointing,9.0,107.0,3703.0,1.0,5.0,8.0
792.0,Phone,386.0,1.0,0.0,4392.0,261.0,60.0
792.0,Tablet,525.0,5.0,0.0,309.0,4909.0,115.0
792.0,Paper,143.0,9.0,0.0,349.0,10.0,4311.0
793.0,Standing,6306.0,13.0,0.0,84.0,85.0,19.0
793.0,Sitting,46.0,8660.0,120.0,1.0,10.0,23.0
793.0,Pointing,14.0,132.0,3344.0,1.0,25.0,3.0
793.0,Phone,793.0,0.0,0.0,4421.0,152.0,24.0
793.0,Tablet,98.0,2.0,0.0,28.0,6445.0,122.0
793.0,Paper,120.0,0.0,0.0,23.0,10.0,4909.0
794.0,Standing,6328.0,6.0,3.0,79.0,93.0,38.0
794.0,Sitting,45.0,9535.0,516.0,1.0,11.0,26.0
794.0,Pointing,520.0,280.0,3143.0,2.0,23.0,4.0
794.0,Phone,1828.0,6.0,0.0,3067.0,296.0,486.0
794.0,Tablet,162.0,1.0,0.0,484.0,5636.0,205.0
794.0,Paper,95.0,5.0,0.0,5.0,9.0,6439.0
795.0,Standing,6665.0,6.0,0.0,81.0,78.0,31.0
795.0,Sitting,41.0,9865.0,43.0,0.0,17.0,5.0
795.0,Pointing,17.0,275.0,3332.0,1.0,27.0,6.0
795.0,Phone,2248.0,2.0,0.0,3399.0,16.0,308.0
795.0,Tablet,115.0,118.0,0.0,867.0,6036.0,184.0
795.0,Paper,153.0,64.0,0.0,22.0,3.0,6551.0
796.0,Standing,7066.0,6.0,1.0,83.0,60.0,22.0
796.0,Sitting,48.0,9968.0,183.0,3.0,5.0,8.0
796.0,Pointing,9.0,210.0,2839.0,0.0,20.0,2.0
796.0,Phone,960.0,3.0,2.0,4391.0,81.0,462.0
796.0,Tablet,245.0,11.0,0.0,533.0,6450.0,137.0
796.0,Paper,142.0,32.0,1.0,223.0,22.0,5448.0
797.0,Standing,5146.0,1.0,0.0,100.0,79.0,35.0
797.0,Sitting,51.0,8635.0,93.0,0.0,19.0,24.0
797.0,Pointing,10.0,233.0,3811.0,2.0,13.0,8.0
797.0,Phone,682.0,2.0,0.0,3758.0,46.0,522.0
797.0,Tablet,63.0,2.0,0.0,1076.0,4324.0,167.0
797.0,Paper,75.0,2.0,0.0,3.0,1.0,5597.0
798.0,Standing,5569.0,6.0,1.0,87.0,47.0,28.0
798.0,Sitting,62.0,8581.0,376.0,3.0,22.0,22.0
798.0,Pointing,6.0,142.0,3317.0,4.0,27.0,3.0
798.0,Phone,346.0,1.0,0.0,4081.0,113.0,395.0
798.0,Tablet,120.0,0.0,0.0,590.0,4832.0,146.0
798.0,Paper,75.0,1.0,0.0,86.0,13.0,4578.0
799.0,Standing,5928.0,1.0,0.0,53.0,42.0,28.0
799.0,Sitting,65.0,8744.0,68.0,0.0,8.0,18.0
799.0,Pointing,10.0,192.0,2955.0,0.0,25.0,3.0
799.0,Phone,909.0,2.0,0.0,3676.0,35.0,604.0
799.0,Tablet,111.0,17.0,0.0,518.0,5735.0,139.0
799.0,Paper,135.0,1.0,1.0,31.0,16.0,4809.0
800.0,Standing,5508.0,2.0,0.0,103.0,73.0,44.0
800.0,Sitting,33.0,8926.0,28.0,2.0,8.0,21.0
800.0,Pointing,26.0,227.0,3642.0,1.0,23.0,9.0
800.0,Phone,787.0,0.0,0.0,3809.0,63.0,457.0
800.0,Tablet,59.0,1.0,0.0,1671.0,4018.0,209.0
800.0,Paper,72.0,1.0,0.0,1.0,1.0,5753.0
801.0,Standing,5933.0,5.0,0.0,101.0,38.0,30.0
801.0,Sitting,39.0,8812.0,372.0,6.0,3.0,30.0
801.0,Pointing,13.0,145.0,3162.0,2.0,21.0,7.0
801.0,Phone,424.0,0.0,0.0,4206.0,127.0,285.0
801.0,Tablet,933.0,8.0,0.0,317.0,4616.0,140.0
801.0,Paper,96.0,6.0,0.0,195.0,9.0,4597.0
802.0,Standing,6252.0,5.0,0.0,88.0,48.0,28.0
802.0,Sitting,42.0,8910.0,124.0,0.0,3.0,20.0
802.0,Pointing,11.0,203.0,2798.0,0.0,16.0,8.0
802.0,Phone,925.0,0.0,0.0,3758.0,60.0,589.0
802.0,Tablet,91.0,0.0,0.0,546.0,6062.0,147.0
802.0,Paper,117.0,2.0,0.0,28.0,2.0,4994.0
803.0,Standing,4737.0,2.0,0.0,108.0,45.0,29.0
803.0,Sitting,46.0,7836.0,29.0,1.0,7.0,31.0
803.0,Pointing,10.0,110.0,3301.0,1.0,25.0,8.0
803.0,Phone,206.0,0.0,0.0,3489.0,79.0,595.0
803.0,Tablet,78.0,0.0,0.0,383.0,4558.0,139.0
803.0,Paper,51.0,0.0,0.0,0.0,5.0,3972.0
804.0,Standing,6455.0,19.0,1.0,75.0,148.0,20.0
804.0,Sitting,81.0,9316.0,612.0,2.0,18.0,6.0
804.0,Pointing,516.0,155.0,4090.0,2.0,18.0,2.0
804.0,Phone,1548.0,5.0,0.0,3752.0,421.0,61.0
804.0,Tablet,140.0,3.0,0.0,252.0,6165.0,138.0
804.0,Paper,400.0,4.0,10.0,521.0,61.0,5721.0
805.0,Standing,6818.0,10.0,0.0,56.0,128.0,20.0
805.0,Sitting,54.0,9679.0,106.0,0.0,30.0,3.0
805.0,Pointing,18.0,281.0,4143.0,0.0,25.0,2.0
805.0,Phone,1854.0,1.0,0.0,4077.0,103.0,42.0
805.0,Tablet,82.0,4.0,0.0,164.0,7148.0,132.0
805.0,Paper,293.0,30.0,2.0,60.0,12.0,6560.0
806.0,Standing,7282.0,17.0,4.0,40.0,49.0,17.0
806.0,Sitting,64.0,9672.0,347.0,2.0,14.0,17.0
806.0,Pointing,10.0,181.0,3671.0,1.0,27.0,1.0
806.0,Phone,1578.0,0.0,0.0,4055.0,331.0,39.0
806.0,Tablet,381.0,2.0,1.0,108.0,6969.0,125.0
806.0,Paper,378.0,13.0,1.0,394.0,68.0,5178.0
807.0,Standing,5323.0,6.0,0.0,78.0,102.0,23.0
807.0,Sitting,63.0,8581.0,50.0,0.0,21.0,8.0
807.0,Pointing,20.0,216.0,4649.0,0.0,1.0,2.0
807.0,Phone,1205.0,0.0,2.0,3770.0,105.0,32.0
807.0,Tablet,85.0,2.0,0.0,294.0,5318.0,143.0
807.0,Paper,228.0,1.0,2.0,50.0,9.0,5552.0
808.0,Standing,5753.0,11.0,4.0,64.0,52.0,25.0
808.0,Sitting,70.0,8493.0,369.0,1.0,11.0,23.0
808.0,Pointing,11.0,107.0,4180.0,1.0,9.0,2.0
808.0,Phone,861.0,0.0,0.0,3749.0,364.0,66.0
808.0,Tablet,487.0,2.0,0.0,63.0,5227.0,119.0
808.0,Paper,250.0,1.0,0.0,352.0,68.0,4246.0
809.0,Standing,6068.0,6.0,0.0,60.0,53.0,36.0
809.0,Sitting,60.0,8492.0,42.0,0.0,191.0,19.0
809.0,Pointing,8.0,149.0,3806.0,1.0,31.0,1.0
809.0,Phone,1444.0,0.0,0.0,3714.0,139.0,33.0
809.0,Tablet,267.0,2.0,0.0,65.0,6280.0,116.0
809.0,Paper,201.0,3.0,0.0,77.0,15.0,4861.0
810.0,Standing,5692.0,6.0,0.0,90.0,83.0,30.0
810.0,Sitting,41.0,8756.0,85.0,1.0,19.0,17.0
810.0,Pointing,14.0,170.0,4534.0,0.0,13.0,8.0
810.0,Phone,1254.0,0.0,0.0,3769.0,147.0,50.0
810.0,Tablet,112.0,2.0,0.0,1289.0,4599.0,166.0
810.0,Paper,927.0,0.0,85.0,167.0,10.0,4803.0
811.0,Standing,6130.0,16.0,1.0,66.0,34.0,31.0
811.0,Sitting,73.0,8579.0,479.0,1.0,6.0,25.0
811.0,Pointing,14.0,111.0,4024.0,2.0,3.0,7.0
811.0,Phone,834.0,1.0,1.0,4061.0,177.0,72.0
811.0,Tablet,1611.0,3.0,1.0,52.0,4428.0,129.0
811.0,Paper,373.0,6.0,0.0,324.0,15.0,4349.0
812.0,Standing,6465.0,13.0,0.0,35.0,55.0,24.0
812.0,Sitting,53.0,8907.0,17.0,1.0,6.0,16.0
812.0,Pointing,13.0,183.0,3640.0,1.0,5.0,5.0
812.0,Phone,1749.0,0.0,0.0,3509.0,125.0,53.0
812.0,Tablet,228.0,5.0,0.0,32.0,6666.0,125.0
812.0,Paper,275.0,0.0,0.0,52.0,19.0,4961.0
813.0,Standing,4913.0,9.0,0.0,106.0,31.0,33.0
813.0,Sitting,53.0,7703.0,50.0,2.0,15.0,28.0
813.0,Pointing,10.0,113.0,4134.0,2.0,1.0,6.0
813.0,Phone,704.0,0.0,0.0,3578.0,139.0,52.0
813.0,Tablet,429.0,0.0,0.0,35.0,4768.0,136.0
813.0,Paper,196.0,0.0,0.0,30.0,8.0,3958.0
814.0,Standing,5275.0,1.0,0.0,61.0,88.0,21.0
814.0,Sitting,49.0,8848.0,34.0,0.0,20.0,11.0
814.0,Pointing,68.0,274.0,4030.0,0.0,28.0,5.0
814.0,Phone,1013.0,1.0,0.0,3522.0,43.0,477.0
814.0,Tablet,90.0,1.0,0.0,1168.0,4578.0,156.0
814.0,Paper,221.0,0.0,1.0,30.0,8.0,5663.0
815.0,Standing,5703.0,4.0,3.0,47.0,44.0,22.0
815.0,Sitting,58.0,8854.0,262.0,1.0,12.0,19.0
815.0,Pointing,19.0,185.0,3617.0,0.0,2.0,4.0
815.0,Phone,727.0,1.0,0.0,3693.0,169.0,392.0
815.0,Tablet,453.0,6.0,0.0,364.0,5086.0,140.0
815.0,Paper,253.0,6.0,0.0,337.0,21.0,4381.0
816.0,Standing,6016.0,12.0,0.0,36.0,43.0,30.0
816.0,Sitting,61.0,8937.0,15.0,0.0,11.0,19.0
816.0,Pointing,9.0,229.0,3247.0,0.0,27.0,1.0
816.0,Phone,1521.0,2.0,0.0,3550.0,21.0,178.0
816.0,Tablet,167.0,3.0,0.0,439.0,6135.0,137.0
816.0,Paper,294.0,224.0,6.0,185.0,25.0,4504.0
817.0,Standing,4494.0,0.0,0.0,68.0,46.0,29.0
817.0,Sitting,57.0,7745.0,53.0,0.0,14.0,25.0
817.0,Pointing,9.0,174.0,3731.0,1.0,14.0,3.0
817.0,Phone,559.0,1.0,0.0,3232.0,54.0,463.0
817.0,Tablet,110.0,2.0,0.0,394.0,4553.0,134.0
817.0,Paper,163.0,0.0,0.0,24.0,5.0,3931.0
818.0,Standing,4874.0,3.0,0.0,75.0,26.0,28.0
818.0,Sitting,46.0,7980.0,28.0,2.0,9.0,25.0
818.0,Pointing,22.0,172.0,3563.0,1.0,15.0,10.0
818.0,Phone,541.0,0.0,0.0,3188.0,63.0,623.0
818.0,Tablet,200.0,2.0,0.0,245.0,4919.0,153.0
818.0,Paper,199.0,0.0,0.0,20.0,10.0,4044.0
819.0,Standing,6552.0,23.0,1.0,115.0,113.0,71.0
819.0,Sitting,29.0,9877.0,322.0,1.0,7.0,15.0
819.0,Pointing,505.0,206.0,3217.0,1.0,1.0,3.0
819.0,Phone,1360.0,1.0,0.0,4043.0,516.0,145.0
819.0,Tablet,115.0,8.0,1.0,145.0,5990.0,162.0
819.0,Paper,110.0,8.0,3.0,378.0,19.0,6304.0
820.0,Standing,6924.0,5.0,0.0,94.0,87.0,79.0
820.0,Sitting,37.0,9993.0,44.0,0.0,9.0,5.0
820.0,Pointing,12.0,265.0,3321.0,0.0,17.0,4.0
820.0,Phone,1317.0,0.0,0.0,4903.0,64.0,71.0
820.0,Tablet,89.0,9.0,1.0,561.0,6433.0,160.0
820.0,Paper,126.0,14.0,0.0,39.0,2.0,6881.0
821.0,Standing,7387.0,23.0,0.0,61.0,67.0,28.0
821.0,Sitting,38.0,9984.0,299.0,5.0,5.0,1.0
821.0,Pointing,9.0,196.0,2832.0,1.0,2.0,1.0
821.0,Phone,964.0,0.0,1.0,5013.0,234.0,69.0
821.0,Tablet,164.0,9.0,0.0,259.0,6747.0,130.0
821.0,Paper,129.0,55.0,1.0,341.0,22.0,5589.0
822.0,Standing,5421.0,1.0,1.0,105.0,105.0,56.0
822.0,Sitting,35.0,8801.0,63.0,0.0,27.0,13.0
822.0,Pointing,11.0,218.0,3782.0,1.0,21.0,5.0
822.0,Phone,631.0,0.0,0.0,4578.0,108.0,75.0
822.0,Tablet,76.0,1.0,0.0,263.0,5072.0,153.0
822.0,Paper,56.0,0.0,0.0,6.0,8.0,5877.0
823.0,Standing,5853.0,20.0,0.0,91.0,62.0,40.0
823.0,Sitting,50.0,9030.0,79.0,0.0,13.0,11.0
823.0,Pointing,9.0,134.0,3305.0,3.0,7.0,2.0
823.0,Phone,378.0,1.0,0.0,4591.0,294.0,54.0
823.0,Tablet,177.0,7.0,0.0,305.0,4998.0,134.0
823.0,Paper,70.0,7.0,0.0,219.0,34.0,4692.0
824.0,Standing,6185.0,9.0,0.0,86.0,56.0,44.0
824.0,Sitting,45.0,8858.0,93.0,0.0,19.0,5.0
824.0,Pointing,8.0,161.0,2953.0,0.0,22.0,2.0
824.0,Phone,730.0,1.0,0.0,4751.0,64.0,62.0
824.0,Tablet,125.0,2.0,0.0,111.0,6085.0,130.0
824.0,Paper,107.0,8.0,0.0,40.0,6.0,5101.0
825.0,Standing,5643.0,5.0,0.0,168.0,94.0,148.0
825.0,Sitting,31.0,9020.0,51.0,1.0,5.0,27.0
825.0,Pointing,13.0,200.0,3664.0,1.0,0.0,11.0
825.0,Phone,536.0,0.0,0.0,4688.0,201.0,73.0
825.0,Tablet,67.0,6.0,0.0,1322.0,4313.0,183.0
825.0,Paper,79.0,0.0,0.0,10.0,7.0,6001.0
826.0,Standing,6174.0,17.0,0.0,145.0,46.0,53.0
826.0,Sitting,31.0,8926.0,369.0,3.0,4.0,46.0
826.0,Pointing,13.0,138.0,3145.0,2.0,5.0,8.0
826.0,Phone,368.0,0.0,0.0,4423.0,568.0,65.0
826.0,Tablet,359.0,9.0,0.0,134.0,5307.0,138.0
826.0,Paper,73.0,7.0,0.0,354.0,31.0,4707.0
827.0,Standing,6559.0,11.0,0.0,82.0,61.0,36.0
827.0,Sitting,39.0,9133.0,32.0,1.0,4.0,7.0
827.0,Pointing,12.0,180.0,2799.0,0.0,0.0,6.0
827.0,Phone,813.0,0.0,0.0,4672.0,167.0,62.0
827.0,Tablet,112.0,4.0,0.0,38.0,6492.0,133.0
827.0,Paper,114.0,0.0,0.0,24.0,6.0,5268.0
828.0,Standing,5012.0,7.0,0.0,150.0,40.0,40.0
828.0,Sitting,32.0,7976.0,19.0,1.0,16.0,23.0
828.0,Pointing,10.0,105.0,3269.0,0.0,24.0,8.0
828.0,Phone,229.0,0.0,0.0,4235.0,206.0,81.0
828.0,Tablet,96.0,1.0,0.0,20.0,4842.0,132.0
828.0,Paper,34.0,0.0,0.0,2.0,5.0,4256.0
829.0,Standing,5337.0,3.0,0.0,86.0,89.0,88.0
829.0,Sitting,38.0,9067.0,47.0,0.0,11.0,15.0
829.0,Pointing,57.0,243.0,3238.0,1.0,13.0,3.0
829.0,Phone,579.0,1.0,0.0,4301.0,33.0,420.0
829.0,Tablet,70.0,4.0,0.0,572.0,4889.0,181.0
829.0,Paper,70.0,1.0,0.0,6.0,4.0,5947.0
830.0,Standing,5782.0,11.0,1.0,80.0,51.0,55.0
830.0,Sitting,48.0,9146.0,189.0,5.0,7.0,27.0
830.0,Pointing,6.0,208.0,2754.0,1.0,5.0,3.0
830.0,Phone,403.0,0.0,0.0,4420.0,239.0,198.0
830.0,Tablet,211.0,2.0,0.0,588.0,4817.0,154.0
830.0,Paper,60.0,3.0,0.0,76.0,19.0,4945.0
831.0,Standing,6150.0,3.0,0.0,50.0,38.0,53.0
831.0,Sitting,41.0,9171.0,22.0,0.0,6.0,19.0
831.0,Pointing,8.0,250.0,2393.0,0.0,10.0,2.0
831.0,Phone,892.0,1.0,0.0,4071.0,30.0,556.0
831.0,Tablet,122.0,5.0,0.0,591.0,5704.0,182.0
831.0,Paper,141.0,2.0,1.0,26.0,2.0,5171.0
832.0,Standing,4599.0,1.0,0.0,89.0,42.0,63.0
832.0,Sitting,54.0,8002.0,19.0,0.0,12.0,23.0
832.0,Pointing,20.0,163.0,2872.0,2.0,23.0,2.0
832.0,Phone,141.0,0.0,0.0,3781.0,92.0,573.0
832.0,Tablet,84.0,0.0,0.0,310.0,4359.0,163.0
832.0,Paper,46.0,0.0,0.0,5.0,3.0,4174.0
833.0,Standing,4951.0,6.0,0.0,122.0,24.0,60.0
833.0,Sitting,37.0,8226.0,10.0,0.0,3.0,30.0
833.0,Pointing,9.0,178.0,2729.0,1.0,7.0,9.0
833.0,Phone,188.0,0.0,0.0,3770.0,94.0,641.0
833.0,Tablet,81.0,3.0,0.0,370.0,4642.0,146.0
833.0,Paper,55.0,0.0,0.0,1.0,0.0,4322.0
834.0,Standing,5563.0,8.0,0.0,72.0,86.0,45.0
834.0,Sitting,50.0,8966.0,47.0,0.0,14.0,2.0
834.0,Pointing,17.0,250.0,4088.0,0.0,7.0,4.0
834.0,Phone,970.0,0.0,1.0,4224.0,217.0,26.0
834.0,Tablet,96.0,2.0,0.0,274.0,5410.0,144.0
834.0,Paper,216.0,0.0,1.0,435.0,8.0,5532.0
835.0,Standing,6035.0,8.0,1.0,47.0,46.0,14.0
835.0,Sitting,65.0,9024.0,198.0,7.0,10.0,19.0
835.0,Pointing,17.0,120.0,3621.0,1.0,27.0,2.0
835.0,Phone,739.0,0.0,0.0,4213.0,361.0,51.0
835.0,Tablet,341.0,3.0,1.0,334.0,5176.0,127.0
835.0,Paper,578.0,1.0,1.0,220.0,65.0,4402.0
836.0,Standing,6376.0,4.0,0.0,29.0,30.0,26.0
836.0,Sitting,64.0,8181.0,25.0,0.0,883.0,7.0
836.0,Pointing,8.0,203.0,3252.0,1.0,8.0,2.0
836.0,Phone,1498.0,0.0,1.0,3972.0,124.0,59.0
836.0,Tablet,190.0,3.0,0.0,235.0,6256.0,130.0
836.0,Paper,225.0,24.0,1.0,72.0,16.0,5169.0
837.0,Standing,4791.0,6.0,0.0,76.0,47.0,45.0
837.0,Sitting,70.0,7883.0,25.0,0.0,15.0,18.0
837.0,Pointing,6.0,136.0,3741.0,1.0,6.0,3.0
837.0,Phone,461.0,1.0,0.0,4036.0,137.0,56.0
837.0,Tablet,145.0,0.0,0.0,139.0,4701.0,141.0
837.0,Paper,112.0,0.0,1.0,22.0,7.0,4250.0
838.0,Standing,5145.0,10.0,0.0,112.0,29.0,38.0
838.0,Sitting,53.0,8095.0,22.0,2.0,6.0,29.0
838.0,Pointing,11.0,150.0,3575.0,2.0,1.0,5.0
838.0,Phone,511.0,0.0,0.0,4031.0,185.0,70.0
838.0,Tablet,176.0,5.0,0.0,26.0,5111.0,134.0
838.0,Paper,191.0,0.0,0.0,15.0,12.0,4324.0
839.0,Standing,4754.0,2.0,0.0,51.0,31.0,41.0
839.0,Sitting,67.0,8124.0,34.0,0.0,8.0,17.0
839.0,Pointing,13.0,189.0,3197.0,1.0,8.0,2.0
839.0,Phone,376.0,2.0,0.0,3503.0,186.0,566.0
839.0,Tablet,141.0,1.0,0.0,409.0,4574.0,152.0
839.0,Paper,142.0,0.0,0.0,19.0,10.0,4302.0
840.0,Standing,7718.0,18.0,2.0,81.0,172.0,42.0
840.0,Sitting,40.0,10282.0,886.0,1.0,19.0,2.0
840.0,Pointing,433.0,200.0,3007.0,0.0,28.0,4.0
840.0,Phone,2168.0,0.0,0.0,4399.0,233.0,61.0
840.0,Tablet,200.0,3.0,1.0,564.0,7023.0,150.0
840.0,Paper,140.0,2.0,0.0,218.0,61.0,7225.0
841.0,Standing,6194.0,7.0,4.0,144.0,152.0,32.0
841.0,Sitting,33.0,9590.0,434.0,2.0,18.0,4.0
841.0,Pointing,461.0,155.0,3443.0,1.0,28.0,3.0
841.0,Phone,1756.0,3.0,0.0,3892.0,179.0,68.0
841.0,Tablet,166.0,0.0,0.0,962.0,4989.0,136.0
841.0,Paper,88.0,0.0,0.0,292.0,29.0,6122.0
842.0,Standing,6590.0,5.0,0.0,72.0,152.0,28.0
842.0,Sitting,47.0,9762.0,91.0,0.0,16.0,2.0
842.0,Pointing,10.0,195.0,3541.0,0.0,28.0,3.0
842.0,Phone,1678.0,2.0,0.0,4356.0,109.0,43.0
842.0,Tablet,78.0,1.0,1.0,495.0,6353.0,157.0
842.0,Paper,130.0,4.0,0.0,16.0,12.0,6609.0
843.0,Standing,7015.0,17.0,0.0,44.0,126.0,22.0
843.0,Sitting,46.0,9640.0,450.0,10.0,14.0,2.0
843.0,Pointing,7.0,110.0,3053.0,1.0,26.0,2.0
843.0,Phone,1112.0,0.0,0.0,4772.0,184.0,46.0
843.0,Tablet,327.0,2.0,0.0,133.0,6559.0,120.0
843.0,Paper,120.0,5.0,1.0,254.0,82.0,5384.0
844.0,Standing,6583.0,29.0,1.0,121.0,123.0,45.0
844.0,Sitting,32.0,9658.0,537.0,4.0,11.0,35.0
844.0,Pointing,347.0,169.0,3392.0,1.0,26.0,7.0
844.0,Phone,1661.0,0.0,0.0,4139.0,120.0,84.0
844.0,Tablet,903.0,4.0,0.0,1462.0,3987.0,223.0
844.0,Paper,94.0,12.0,0.0,145.0,6.0,6424.0
845.0,Standing,6977.0,10.0,0.0,62.0,132.0,35.0
845.0,Sitting,46.0,9867.0,181.0,1.0,15.0,4.0
845.0,Pointing,19.0,173.0,3403.0,0.0,27.0,6.0
845.0,Phone,1587.0,1.0,0.0,4487.0,183.0,36.0
845.0,Tablet,76.0,3.0,0.0,1334.0,5835.0,163.0
845.0,Paper,134.0,8.0,0.0,10.0,10.0,6759.0
846.0,Standing,7372.0,23.0,0.0,68.0,113.0,17.0
846.0,Sitting,42.0,9889.0,382.0,9.0,10.0,26.0
846.0,Pointing,14.0,141.0,2876.0,1.0,12.0,6.0
846.0,Phone,1070.0,0.0,0.0,4929.0,193.0,28.0
846.0,Tablet,761.0,2.0,0.0,324.0,6269.0,111.0
846.0,Paper,121.0,7.0,0.0,241.0,35.0,5592.0
847.0,Standing,5375.0,4.0,0.0,164.0,127.0,46.0
847.0,Sitting,40.0,8786.0,83.0,1.0,21.0,34.0
847.0,Pointing,17.0,149.0,3845.0,1.0,27.0,8.0
847.0,Phone,503.0,0.0,0.0,4637.0,119.0,72.0
847.0,Tablet,69.0,0.0,0.0,1093.0,4410.0,151.0
847.0,Paper,59.0,2.0,0.0,19.0,4.0,5722.0
848.0,Standing,5828.0,15.0,1.0,147.0,72.0,30.0
848.0,Sitting,42.0,8717.0,405.0,9.0,6.0,30.0
848.0,Pointing,13.0,83.0,3348.0,1.0,18.0,6.0
848.0,Phone,354.0,0.0,0.0,4703.0,141.0,59.0
848.0,Tablet,804.0,1.0,0.0,428.0,4433.0,113.0
848.0,Paper,50.0,5.0,0.0,205.0,9.0,4612.0
849.0,Standing,6190.0,10.0,0.0,69.0,106.0,32.0
849.0,Sitting,41.0,8761.0,200.0,2.0,9.0,33.0
849.0,Pointing,12.0,120.0,3007.0,0.0,10.0,6.0
849.0,Phone,1087.0,0.0,0.0,4229.0,191.0,40.0
849.0,Tablet,95.0,1.0,0.0,38.0,6361.0,116.0
849.0,Paper,111.0,1.0,0.0,9.0,7.0,4993.0
850.0,Standing,6211.0,9.0,2.0,76.0,102.0,47.0
850.0,Sitting,36.0,9589.0,662.0,1.0,19.0,13.0
850.0,Pointing,517.0,190.0,2863.0,2.0,33.0,3.0
850.0,Phone,1039.0,1.0,0.0,4082.0,123.0,595.0
850.0,Tablet,202.0,0.0,0.0,685.0,5336.0,181.0
850.0,Paper,91.0,3.0,0.0,120.0,23.0,6375.0
851.0,Standing,6545.0,14.0,1.0,50.0,123.0,28.0
851.0,Sitting,41.0,10037.0,59.0,0.0,17.0,3.0
851.0,Pointing,15.0,293.0,2959.0,0.0,22.0,5.0
851.0,Phone,1947.0,5.0,0.0,3819.0,13.0,346.0
851.0,Tablet,95.0,180.0,1.0,887.0,5893.0,180.0
851.0,Paper,189.0,35.0,0.0,2.0,3.0,6623.0
852.0,Standing,6960.0,11.0,0.0,25.0,124.0,18.0
852.0,Sitting,48.0,10016.0,309.0,1.0,15.0,12.0
852.0,Pointing,21.0,248.0,2427.0,3.0,12.0,5.0
852.0,Phone,1369.0,1.0,0.0,4137.0,117.0,432.0
852.0,Tablet,197.0,2.0,0.0,426.0,6534.0,133.0
852.0,Paper,203.0,2.0,2.0,113.0,21.0,5586.0
853.0,Standing,4989.0,12.0,0.0,106.0,96.0,58.0
853.0,Sitting,42.0,8772.0,151.0,0.0,21.0,22.0
853.0,Pointing,39.0,218.0,3422.0,2.0,27.0,5.0
853.0,Phone,1105.0,1.0,0.0,3464.0,21.0,576.0
853.0,Tablet,76.0,0.0,1.0,1136.0,4164.0,171.0
853.0,Paper,57.0,0.0,0.0,12.0,4.0,5664.0
854.0,Standing,5446.0,17.0,1.0,79.0,58.0,37.0
854.0,Sitting,54.0,9074.0,81.0,2.0,15.0,26.0
854.0,Pointing,6.0,160.0,2940.0,2.0,24.0,3.0
854.0,Phone,399.0,1.0,0.0,3967.0,78.0,648.0
854.0,Tablet,158.0,1.0,0.0,615.0,4693.0,137.0
854.0,Paper,59.0,4.0,0.0,107.0,38.0,4604.0
855.0,Standing,5748.0,18.0,1.0,58.0,104.0,23.0
855.0,Sitting,55.0,8928.0,79.0,0.0,10.0,17.0
855.0,Pointing,9.0,218.0,2564.0,0.0,27.0,3.0
855.0,Phone,988.0,1.0,0.0,3767.0,31.0,596.0
855.0,Tablet,131.0,1.0,0.0,513.0,5626.0,165.0
855.0,Paper,144.0,10.0,2.0,14.0,13.0,4869.0
856.0,Standing,5381.0,7.0,0.0,104.0,93.0,45.0
856.0,Sitting,31.0,9104.0,41.0,2.0,11.0,15.0
856.0,Pointing,29.0,256.0,3265.0,2.0,5.0,7.0
856.0,Phone,701.0,0.0,0.0,3852.0,78.0,642.0
856.0,Tablet,63.0,1.0,0.0,1031.0,4578.0,201.0
856.0,Paper,80.0,1.0,0.0,2.0,7.0,5797.0
857.0,Standing,5784.0,15.0,1.0,114.0,60.0,33.0
857.0,Sitting,33.0,9191.0,190.0,3.0,8.0,23.0
857.0,Pointing,18.0,167.0,2774.0,3.0,18.0,6.0
857.0,Phone,525.0,4.0,0.0,3981.0,80.0,609.0
857.0,Tablet,485.0,0.0,0.0,582.0,4723.0,140.0
857.0,Paper,72.0,5.0,0.0,80.0,15.0,4790.0
858.0,Standing,6155.0,12.0,0.0,50.0,84.0,20.0
858.0,Sitting,47.0,9193.0,20.0,0.0,6.0,19.0
858.0,Pointing,16.0,251.0,2364.0,1.0,26.0,14.0
858.0,Phone,979.0,0.0,0.0,3857.0,43.0,610.0
858.0,Tablet,103.0,10.0,0.0,643.0,5853.0,153.0
858.0,Paper,180.0,7.0,0.0,7.0,3.0,5005.0
859.0,Standing,4574.0,9.0,0.0,142.0,54.0,42.0
